repo,commit_sha,full_message
react-native,b7bcdcd8ee80eeba20afc19f11c95d9015add68d,"chore: Add changelog for 0.75.4 (#46792)

Summary:
Adds changelog for the 0.75.4 patch.

## Changelog:

[Internal] [Changed] - Add 0.75.4 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/46792

Reviewed By: blakef

Differential Revision: D63766181

Pulled By: cipolleschi

fbshipit-source-id: f1b4e9e0676bc7dd32fe9d86386552f273fdcc75"
react-native,519e07ae62acbb14ca345093900341edf7aa22ef,"Add changelog for 0.74.6 (#46783)

Summary:
Add changelog for 0.74.6

## Changelog:
[Internal] - Add changelog for 0.74.6

Pull Request resolved: https://github.com/facebook/react-native/pull/46783

Test Plan: N/A

Reviewed By: cortinico

Differential Revision: D63756879

Pulled By: cipolleschi

fbshipit-source-id: c36fae089c58fad49f45fa3b3380c38490d67293"
react-native,eb7c43965ed8324aa50e5eab4a6184fd73f217e6,"Add changelog for 0.76.0-rc.2 (#46619)

Summary:
Add changelog for 0.76.0-rc.2

Changelog:
[Internal] - add changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/46619

Reviewed By: cipolleschi

Differential Revision: D63387314

Pulled By: blakef

fbshipit-source-id: c80449ff2043c26a126ec91db39f81093ac2d57f"
react-native,53980d918efa3b80b979c3cd45d0b492fe15827f,"Add changelog for 0.76.0-rc.1 (#46521)

Summary:
Add changelog for 0.76.0-rc.1

## Changelog:
[Internal] - add changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/46521

Test Plan: N/A

Reviewed By: cortinico

Differential Revision: D62765002

Pulled By: cipolleschi

fbshipit-source-id: 22e0b60c61276bae919445d811db8e26b2eeb877"
react-native,74d9a4c38c40e4626ff0bc3e838ea29f144d591e,"Add changelog for 0.76.0-rc.0 (#46419)

Summary:
This PR adds the Changelg for 0.76.0-rc.0

## Changelog:
[Internal] - Add changelog for 0.76.0-rc.0

Pull Request resolved: https://github.com/facebook/react-native/pull/46419

Test Plan: N/A

Reviewed By: christophpurrer

Differential Revision: D62443133

Pulled By: cipolleschi

fbshipit-source-id: 814d1de8b90de819c60e3962430132544539bdd7"
react-native,401f735e35699f3da68b163a27da20a17aaaddaf,"Add changelog for 0.75.3 (#46442)

Summary:
Add changelog for version 0.75.3

## Changelog:
[Internal] - Add Changelog for 0.75.3

Pull Request resolved: https://github.com/facebook/react-native/pull/46442

Test Plan: N/A

Reviewed By: kassens

Differential Revision: D62526856

Pulled By: cipolleschi

fbshipit-source-id: 50045ec5fbbbf282bcec3dd59787f860e5510846"
react-native,0bb085c7b65527717a1c2750fadc0783c8da6b78,"Summary: Add changelog for 0.75.2 (#46111)

Summary:
## Summary:
Add changelog for 0.75.2

## Changelog:
[Internal] - Add changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/46111

Reviewed By: cipolleschi

Differential Revision: D61538106

Pulled By: blakef

fbshipit-source-id: 45c4ee97d294a11f04852936e44f25d05030182e"
react-native,7f3717eb786c026488cdd76ea55d4a7341812559,"Add changelog for 0.72.17 (#46100)

Summary:
Add changelogfor 0.72.17

## Changelog:
[Internal] - Add changelog for 0.72.17

Pull Request resolved: https://github.com/facebook/react-native/pull/46100

Test Plan: N/A

Reviewed By: christophpurrer

Differential Revision: D61476630

Pulled By: cipolleschi

fbshipit-source-id: e6a5115a1dd5d6745d5234cbffebb0fc8294cf67"
react-native,7d088f802044fe4c27f8a23f86f0d4947268be8a,"Add changelog for 0.75.1 (#46038)

Summary:
Add changelog for 0.75.1

## Changelog:
[Internal] - Add changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/46038

Test Plan: N/A

Reviewed By: cortinico

Differential Revision: D61333096

Pulled By: cipolleschi

fbshipit-source-id: 19ba0bce60056be12d1b0427939c5896c22e215b"
react-native,9f77287a0c2a9c20238321c58cef32533bc114ed,"Update changelog for 0.75.0 (#45814)

Summary:
Changelog for 0.75.0

## Changelog:

[Internal] - Changelog for 0.75.0

Pull Request resolved: https://github.com/facebook/react-native/pull/45814

Test Plan: N/A

Reviewed By: cortinico

Differential Revision: D60446949

Pulled By: cipolleschi

fbshipit-source-id: e26e3486e3c9d224678f3df913368fa280c2e431"
react-native,fbcb3d469c1b19dea9ce45507c6e20745f838cb6,"chore: changelog for 0.74.5 (#45898)

Summary:
Adds changelog for the 0.74.5 patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - Add 0.74.5 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/45898

Reviewed By: christophpurrer

Differential Revision: D60768626

Pulled By: arushikesarwani94

fbshipit-source-id: 62196fc8a4fec1ff992ecc4622116b97dd96b79b"
react-native,076c28ced9e716778be871d4bf35603335022a14,"chore: changelog for 0.74.4 (#45818)

Summary:
Adds changelog for the 0.74.4 patch.

bypass-github-export-checks

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - Add 0.74.4 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/45818

Reviewed By: cortinico

Differential Revision: D60448807

Pulled By: cipolleschi

fbshipit-source-id: 9737523dccf767091a6f1c1e076f8a192d0e5136"
react-native,bd51fcd58e19cf48f952c6ee6866d43ce438952b,"Add changelog for 0.75-RC6 (#45802)

Summary:
Changelog PR for 0.75.0-RC.6

## Changelog:
[Internal] - Changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/45802

Test Plan: N/A

Reviewed By: blakef

Differential Revision: D60409741

Pulled By: cipolleschi

fbshipit-source-id: 3f95c9cfcc6ba80c9287f3a72effcfe332d9f68d"
react-native,fa9fd59a1fd260c8f2b952e15f94050e35be1e18,"chore: Add changelog for 0.73.9 (#45353)

Summary:
Adds changelog for the 0.73.9 patch.

## Changelog:

[Internal] [Changed] - Add 0.73.9 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/45353

Reviewed By: NickGerleman

Differential Revision: D59538388

Pulled By: arushikesarwani94

fbshipit-source-id: 8a410c6d65bbf0ac85bde6fde826fb999181950d"
react-native,c0d56225a8f3fbf1d3b53aecb6a8dc9879097a4b,"Add changelog for 0.75-RC.4 (#45332)

Summary:
Added changelog for 0.75.0-RC.4

## Changelog:
[Internal] - Add changelog for RC.4

Pull Request resolved: https://github.com/facebook/react-native/pull/45332

Test Plan: N/A

Reviewed By: sammy-SC, GijsWeterings, arushikesarwani94, realsoelynn

Differential Revision: D59474501

Pulled By: cipolleschi

fbshipit-source-id: 8619ebe46bf4b0861bd981297b2c3b4a6e47c243"
react-native,ffd0b39755af3c096df5329a367d5a708a015a48,"Changelog for 0.75.0-rc.3 (#45244)

Summary:
Just updating the changelog for 0.75.0-rc.3

## Changelog:

[INTERNAL] - Changelog for 0.75.0-rc.3

Pull Request resolved: https://github.com/facebook/react-native/pull/45244

Test Plan: NA

Reviewed By: rshest, blakef

Differential Revision: D59269046

Pulled By: cortinico

fbshipit-source-id: b5124c1574786d90c4bb65feb24328de86169718"
react-native,7edc7169c785cd7a4381c8584bb1ea4bb21576cc,"chore: changelog for 0.74.3 (#45238)

Summary:
Adds changelog for the 0.74.3 patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - Add 0.74.3 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/45238

Reviewed By: cortinico

Differential Revision: D59263876

Pulled By: dmytrorykun

fbshipit-source-id: 0f16d51a01790b4ddcaca092dec7527aab386dcd"
react-native,e6dd44d6e5dca07d2fcd37eba7625fec75de7fd6,"Create Changelog for 0.75.0-RC.2 (#45183)

Summary:
Adds the Changelog for RC.2

## Changelog:
[General][Added] - Add changelog lines for RC2

Pull Request resolved: https://github.com/facebook/react-native/pull/45183

Test Plan: N/A

Reviewed By: huntie

Differential Revision: D59058256

Pulled By: cortinico

fbshipit-source-id: 055eab41ac67fadf9414ab58216ed9428e2b4f76"
react-native,3cb03cb2973f36976c95e4ae70c9edc779546ad0,"Add 0.72.15 to Changelog (#44904)

Summary:
Add 0.72.15 to Changelog

## Changelog:
[Internal] [Changed] - Generated changelog

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests

Pull Request resolved: https://github.com/facebook/react-native/pull/44904

Reviewed By: cipolleschi

Differential Revision: D58470819

Pulled By: cortinico

fbshipit-source-id: 20a1816811213ed9a69f1ede3579aa8fc661faf2"
react-native,4d1fedc5275c377d8dd0be3c5da805c252a457da,"Add changelog for 0.74.2 (#44784)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/44784

Changelog: [Internal]

Reviewed By: cortinico, cipolleschi

Differential Revision: D58143431

fbshipit-source-id: 3c189107f972685136cdca0af1bbb8f4ebcd71b7"
react-native,5a120322bfe442412f14485663f6f63fc5af3e0a,"Prepare changelog for 0.74.1 (#44391)

Summary:
Changelog for 0.74.1

## Changelog:

[Internal] - Added changelog for 0.74.1

Pull Request resolved: https://github.com/facebook/react-native/pull/44391

Test Plan: N/A

Reviewed By: christophpurrer

Differential Revision: D56898528

Pulled By: cipolleschi

fbshipit-source-id: d93f043ef1bf5f33573c656ecdad6a83d36089d5"
react-native,9cfc71dc66020fe619b76015cdebae21fa863d89,"changelog: 0.72.14 (#44333)

Summary:
## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

Changelog: [Internal] Generated changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/44333

Reviewed By: cortinico

Differential Revision: D56756077

Pulled By: cipolleschi

fbshipit-source-id: 4e8d2f6b83499bd89d6a60de4eede385b7a8ac3c"
react-native,0ee79be405076172587f42afacc272ca23f787ec,"chore: changelog for 0.73.8 (#44331)

Summary:
Adds changelog for the 0.73.8 patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - Add 0.73.8 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/44331

Reviewed By: cortinico

Differential Revision: D56753881

Pulled By: cipolleschi

fbshipit-source-id: eed053cd39a768d6acb40a037a4218ee5e1fbbf8"
react-native,2168e3f5156f40267821440b520fe34d64deae08,"Add 0.71.19 changelog

Summary:
Add changes for the 0.71.19 changelog

## Changelog
[General][Added] - Add changelog for 0.71.19

Reviewed By: blakef

Differential Revision: D56698644

fbshipit-source-id: d920221bbff4acb1d7456ad72fe32bef188c241d"
react-native,c1f5504e3a5bc6af2634b20911b4d4ae27377046,"Add changelog for 0.74.0

Summary: Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D56424487

fbshipit-source-id: 0be20582f38a4674afbd5113526612d1017500e2"
react-native,efb073f46b90061fbd6552f185665cd0b66b2d45,"NIT Changelog (#44156)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/44156

Adding the correct account to changelog

Changelog: [Internal]

Reviewed By: christophpurrer

Differential Revision: D56334873

fbshipit-source-id: 7e01f8ad7d19ba9708713d847f9ed1fcbecb4802"
react-native,c9b3a3106b690e42a62eb3b08bb8f401bec29b8f,"0.72.13 Changelog (#44154)

Summary:
Changelog: [Internal]

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests

Pull Request resolved: https://github.com/facebook/react-native/pull/44154

Reviewed By: cortinico

Differential Revision: D56335973

Pulled By: arushikesarwani94

fbshipit-source-id: b481b04e218f34b0760f21106e6b5b583cb7f760"
react-native,2c9574eb29c93c7525c503f5d304825b90631311,"NIT Changelog (#44153)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/44153

Adding missing # in the changelog

Changelog: [Internal]

Reviewed By: christophpurrer

Differential Revision: D56314996

fbshipit-source-id: 1160685a5d65c2dd49b33a3bfa14f91f5e95b8c4"
react-native,65ae73785bb834a15ffdb7d463afa3b50e98af0b,"0.73.7 Changelog (#44149)

Summary:
0.73.7 Changelog

## Changelog:

[INTERNAL] - 0.73.7 Changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/44149

Reviewed By: cipolleschi

Differential Revision: D56307297

Pulled By: cortinico

fbshipit-source-id: 0c57d5ce62bc029eb06060859d8d753fdf5f3de1"
react-native,daf3f8a30f0e94f51f1eae5d1f58a877f0cae0e6,"JSI Module Breaking Change in Changelog (#44138)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/44138

Adding the missing breaking change in 0.74.0-rc0 changelog for https://github.com/facebook/react-native/commit/65552055392a5996bf50548018953875dde4560b

Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D56261881

fbshipit-source-id: 00f9f0a8707812eeb37e7d64e579e429388c3484"
react-native,5493d7dea6e1ca12585e038fe4d3fd582b2cfcad,"Add changelog for 0.74.0-rc.9 (#44090)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/44090

Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D56141063

fbshipit-source-id: 19b1255fd8c26567b16176f8acca5768ac3f92f6"
react-native,99d0c540cac42efec2ab5943b8d0510bbf94e16b,"Edit Changelog (#44052)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/44052

Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D56043702

fbshipit-source-id: d5e255a5d8fa12ec7cdd1d1086119142a20a29f5"
react-native,5e9ed14cb1ed84ffc3ec626a9760f0fde692aa1b,"Changelog: 0.71.18 (#44008)

Summary:
## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

Changelog: [Internal] Generated changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/44008

Reviewed By: christophpurrer

Differential Revision: D56017161

Pulled By: dmytrorykun

fbshipit-source-id: 512c576a055a17b37a1f9fd5e328a1ff5165b398"
react-native,3f2b1d732ff2831c257a4946147294ec469ba379,"Add changelog for v0.74.0-rc.8 (#44024)

Summary:
Add changelog for v0.74.0-rc.8

## Changelog:

[INTERNAL] - Add changelog for v0.74.0-rc.8

Pull Request resolved: https://github.com/facebook/react-native/pull/44024

Test Plan: N/A

Reviewed By: cipolleschi

Differential Revision: D55967400

Pulled By: cortinico

fbshipit-source-id: 0b76a5e3187c8c9c4027fe6a0f04db8864630271"
react-native,92715e91dd5b15bb3b3365b72e6bef574e2bcf91,"Add changelog for v0.74.0-rc.7 (#43969)

Summary:
Just the changelog for v0.74.0-rc.7

## Changelog:

[INTERNAL] - Add changelog for v0.74.0-rc.7

Pull Request resolved: https://github.com/facebook/react-native/pull/43969

Test Plan: N/A

Reviewed By: christophpurrer

Differential Revision: D55871499

Pulled By: cortinico

fbshipit-source-id: 371ea1557b8d4e4c218e8a2050cd5e087f487802"
react-native,1dea81cc10d6f301bf36bef6ce19a19809df8bff,"Add changelog for 0.74.0-rc.6 (#43762)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/43762

Changelog: [Internal]

Reviewed By: cipolleschi

Differential Revision: D55635543

fbshipit-source-id: e4470cb72d1fe41e23f26a40bc55bde54e57e9b6"
react-native,6d0f72bf0bd30b571019ed6e8cf47bc2ff97be79,"Add changelog for 0.74.0-rc.5 (#43640)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/43640

Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D55316064

fbshipit-source-id: 90b112eeeed2a1ac079cfdcced4ae0c3bd77cfb0"
react-native,d19d871361c732a529f2f8b2a26799a90134e7f0,"Add changelog for 0.74.0-rc4 (#43529)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/43529

Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D55022548

fbshipit-source-id: 823fdb1c38a13ef804bad4fb20ba44e5ce5094b5"
react-native,032873a84c0f73f83a3020f3d43cefb0b82488aa,"Add missing commit to 0.72.12 changelog (#43434)

Summary:
## Changelog:

[INTERNAL] - Add missing commit to 0.72.12 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/43434

Reviewed By: huntie

Differential Revision: D54805620

Pulled By: tdn120

fbshipit-source-id: c3bc31842b57c85fa584894132015f9856086876"
react-native,81d39d9e161dac3f786a0a9439dde66684516f73,"Changelog: 0.72.12 (#43419)

Summary:
## Changelog:
Changelog: [INTERNAL] Generated changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/43419

Reviewed By: cortinico

Differential Revision: D54799352

Pulled By: huntie

fbshipit-source-id: ad777f8804e14da4b4ed77ea0742560c1d01c7b5"
react-native,c6ca7d61af19030bbd5e9b7bb59e07b81433f977,"Add changelog for 0.74.0-rc3

Summary: Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D54755786

fbshipit-source-id: 76dfac43143d95a8765d67c93a2d8a30edec4259"
react-native,d66b9a5b28f6566a24298e46a304a179cd0d4b7c,"Changelog: 0.73.6 (#43412)

Summary:
## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

Changelog: [Internal] Generated changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/43412

Reviewed By: cortinico

Differential Revision: D54753626

Pulled By: huntie

fbshipit-source-id: c0a2348601b3d78b08ccaab570f346716d3793e6"
react-native,bd6550192d7eb58489c5c9b1d01af907dd0ce5b0,"Changelog for 0.74.0-rc.2 (#43315)

Summary:
Changelog: [Internal] - Changelog for 0.74.0-rc.2

Pull Request resolved: https://github.com/facebook/react-native/pull/43315

Reviewed By: christophpurrer

Differential Revision: D54511031

Pulled By: lunaleaps

fbshipit-source-id: d82144b1f828462ee483ffdcbb8d1c0d1d83ee50"
react-native,d889d77aed1214097c5841c7a13327bdb1edfbc0,"Add changelog for 0.72.11

Summary: Changelog: [Internal]

Reviewed By: cipolleschi

Differential Revision: D54356952

fbshipit-source-id: dadfeaa1208c00055baad2b8cd704723a530742e"
react-native,8317325fb2bf6563a9314431c42c90ff68fb35fb,"Changelog for 0.73.5 and 0.71.17 (#43216)

Summary:
Changelog: [Internal] - Changelog for 0.73.5 and 0.71.17

Pull Request resolved: https://github.com/facebook/react-native/pull/43216

Reviewed By: hezi

Differential Revision: D54270560

Pulled By: lunaleaps

fbshipit-source-id: 34167f5ba44c230c86896e61bff733e2be11367f"
react-native,3eaf9658a43d1ad97aefad2067ff596deaefb493,"Add changelog for 0.74.0-rc.1

Summary: Changelog: [Internal]

Reviewed By: cipolleschi

Differential Revision: D54261247

fbshipit-source-id: 5f34372c8ccd2132f59c8369a820a5e877b2ec08"
react-native,ee2bc59dfe4579cad3b7f0b5de667a89fcac8710,"Add changelog for 0.74.0-rc0

Summary: Changelog: [Internal]

Reviewed By: fkgozali

Differential Revision: D53949080

fbshipit-source-id: 8740e4aa4e446c27659440487141d1335df80608"
react-native,1bdbd9bc90e19a9d0979a5104aad4b54b5571bda,"Add 0.73.4 changelog

Summary:
Changelog: [Internal] - Add 0.73.4 changelog

bypass-github-export-checks

Reviewed By: christophpurrer, cortinico

Differential Revision: D53738097

fbshipit-source-id: 299c16a9e0dfc5ed0e6d7c0b9901388b6852ca99"
react-native,ae42e0202de2c3db489caf63839fced7b52efc5d,"Changelog: 0.71.16 (#42759)

Summary:
## Changelog:

Changelog: [Internal] Generated changelog

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests

Pull Request resolved: https://github.com/facebook/react-native/pull/42759

Reviewed By: cortinico

Differential Revision: D53268094

Pulled By: huntie

fbshipit-source-id: a18d513df4614be1b7715c9c69d8de58baac9548"
react-native,55978804dc8c314982cfe5d9c1742fa4c1c9d4d3,"Changelog: 0.73.3 (#42709)

Summary:
## Changelog: [Internal] Generated changelog

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests

Pull Request resolved: https://github.com/facebook/react-native/pull/42709

Reviewed By: huntie

Differential Revision: D53188549

Pulled By: blakef

fbshipit-source-id: 4d5eab7d393777d14c2848b33626dfa7c3be5b02"
react-native,e2a02f0558973cc2de8530fc971e3213b83ab921,"Add changelogs for 0.72.10 and 0.72.9 (#42365)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/42365

Changelog: [Internal]

Reviewed By: cortinico

Differential Revision: D52876241

fbshipit-source-id: 9cc0e6c289062b815a821410ded51f0ec62b5f1a"
react-native,67532e07ce2d0c63cf752b8f3ee3ff16fa909440,"0.70.15 changelog (#42320)

Summary:
## Changelog:

[INTERNAL] - Add 0.70.15 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/42320

Reviewed By: christophpurrer

Differential Revision: D52821181

Pulled By: lunaleaps

fbshipit-source-id: a6893c3b140e9ee05d87549a3e91bdf8c9c8f394"
react-native,e4f878df7c89257c1e2bdf70db504e9d35e72fa6,"0.71.15 changelog (#42193)

Summary:
Add changelog for 0.71.15

## Changelog:
[Internal] - Add changelog for 0.71.15

Pull Request resolved: https://github.com/facebook/react-native/pull/42193

Test Plan: n/a

Reviewed By: christophpurrer

Differential Revision: D52609499

Pulled By: lunaleaps

fbshipit-source-id: 3ace729fac4962530178dc4acd2301e0919399fc"
react-native,05ca2c6d8dadcc8bcdaa0918e1f7cc429a99dcd0,"Add 0.73.2 changelog [skip ci] (#42186)

Summary:
Adds changelog for the 0.73.2 release.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[INTERNAL] [CHANGED] - Add changelog for the 0.73.2 release.

Pull Request resolved: https://github.com/facebook/react-native/pull/42186

Test Plan: Read the changelog 🤞

Reviewed By: huntie

Differential Revision: D52604441

Pulled By: lunaleaps

fbshipit-source-id: 3d67da6d8ff1e3afe9a875bd38eb851fc28cd7ac"
react-native,192a88d522befa3b5cc073d441210f8148e8ac69,"docs: bump minSdk to 23 (#42034)

Summary:
The Android minSdk has been bumped in https://github.com/facebook/react-native/pull/38874 but not in the README.

## Changelog:
[General] [Fixed] - Updated docs to match Android 6.0 (API 23) minimum requirement.

Pull Request resolved: https://github.com/facebook/react-native/pull/42034

Test Plan: N/A

Reviewed By: fkgozali

Differential Revision: D52364522

Pulled By: arushikesarwani94

fbshipit-source-id: b04b5aa94b629380b559b2717e12a882f8817a6f"
react-native,b00569c9f5c431a25413cdd01f06788a89d03bed,"Update CHANGELOG.md (#42011)

Summary:
Adds changelog for the 0.72.8 release.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[INTERNAL] [CHANGED] - Add changelog for the 0.72.8 release.

Pull Request resolved: https://github.com/facebook/react-native/pull/42011

Test Plan: Read the changelog 🤞

Reviewed By: christophpurrer

Differential Revision: D52325318

Pulled By: huntie

fbshipit-source-id: 377a81f255c909b7da9370d6e3856265e2081b46"
react-native,13c5cefb59f28e23a60d7584c6402cab5e09777c,"chore: changelog for 0.73.1 (#41970)

Summary:
Adds changelog for the 0.73.1 patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - Add 0.73.1 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/41970

Reviewed By: christophpurrer

Differential Revision: D52253474

Pulled By: huntie

fbshipit-source-id: 18fb45afcbb4fa0f864916922c0e9d69cc6d213f"
react-native,89f75c53cfff75f44b8433a2ef2ce09a72fef440,"Add changelog for 0.73.0 [skip ci] (#41741)

Summary:
Adds changelog for the 0.73.0 release. The changelog was generated using the following command: `npx rnx-kit/rn-changelog-generator --base v0.73.0-rc.4 --compare v0.73.0-rc.8`

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[INTERNAL] [CHANGED] - Add changelog for the 0.73.0 release.

Pull Request resolved: https://github.com/facebook/react-native/pull/41741

Test Plan: Read the changelog 🤞

Reviewed By: rubennorte

Differential Revision: D51892080

Pulled By: huntie

fbshipit-source-id: 191ece6dbb1a65210efb16e13fdab49b55b84145"
react-native,3b68e39634bfd8a8a45a8741880d76f9f473c7e5,"Add changelog for 0.72.7 (#41474)

Summary:
Adds changelog for the 0.72.7 release.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[INTERNAL] [CHANGED] - Add changelog for the 0.72.7 release.

Pull Request resolved: https://github.com/facebook/react-native/pull/41474

Test Plan: Read the changelog 🤞

Reviewed By: christophpurrer

Differential Revision: D51344851

Pulled By: huntie

fbshipit-source-id: a142a76ba75665fd0e6c7104ffb008f0f4ff3c95"
